FACILITY_NME,ORGNZTN_NME,SCOPE3_CAT5_IDN,BU_UNIT_IDN,FACILITY_IDN.1,PRDCT_CATGRY_CDE,PRDCT_CATGRY,PRDCT_INGREDIENT,INDUSTRL_PRCSS_TYP,PRCSS_DESC_TEXT,INDUSTRY_TYP_CDE,ORDER_IDN,QNTY_RECVD_NUM,QNTY_RECVD_NUM_UNIT,ALLWD_FOOD_WASTGE_LVL_PRCNT_NUM,ALLWD_FOOD_WASTGE_LVL_QTY_NUM,ALLWD_FOOD_WASTGE_LVL_QTY_NUM_UNIT,IDEAL_RETL_OUTPUT_NUM,IDEAL_RETL_OUTPUT_NUM_UNIT,FOOD_EXPRD_PRCNT_NUM,QNTY_OF_FOOD_EXPRD_NUM,QNTY_OF_FOOD_EXPRD_NUM_UNIT,OTHER_FOOD_WASTE_PRCNT_NUM,QNTY_OTHER_FOOD_WASTE_NUM,QNTY_OTHER_FOOD_WASTE_NUM_UNIT,TOTL_FOOD_WASTE_NUM,TOTL_FOOD_WASTE_NUM_UNIT,FOOD_PRCSSNG_STGE_OUTPT_NUM,FOOD_PRCSSNG_STGE_OUTPT_NUM_UNIT,INGRDNT_COST_NUM,INGRDNT_COST_NUM_UNIT,CALCLTD_WASTGE_COST_NUM,CALCLTD_WASTGE_COST_NUM_UNIT,WASTE_COLLCTN_COST_NUM,WASTE_COLLCTN_COST_NUM_UNIT,WASTE_TRTMNT_COST_NUM,WASTE_TRTMNT_COST_NUM_UNIT,TOTL_COST_NUM,TOTL_COST_NUM_UNIT,CONSMPTN_STRT_DTE,CONSMPTN_END_DTE,PURCHSD_ORDR_DTE,WASTE_GENRTN_PRCSS_TYP,WASTE_GENRTN_PRCSS_CATGRY,WASTE_DIVRSN_METHD_CDE,WASTE_DIVRSN_METHD_SUB_TYP_CDE,WASTE_DIVRSN_SITE_TYP_CDE,HAZRD_TYP_CDE,WASTE_DISPSL_METHOD_CDE,SUPPLR_NME,SPND_TYP,DATA_QLTY_TYP,COMPONENT_ID,EVIDENCE_TXT_1,EVIDENCE_TXT_2,EVIDENCE_TXT_3,FRST_LOAD_TME.2,FRST_LOAD_UPTD_BY.2,LST_UPDT_TME.2,LST_UPDT_BY.2,SRC_INFO.2,INDUSTRY.2,Platform_Type
O&S USA,One Shop,c4062de909d443211a611e8125cadd4f,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Dai_Mil2671,284.000000,tonnes,1.500000,4.300000,%,280.000000,tonnes,2.000000,5.600000,tonnes,1.100000,3.080000,%,13.000000,tonnes,271.000000,tonnes,660.000000,USD per tonnes,8541.000000,USD,466.000000,USD,4659.000000,USD,13666.000000,USD,2023-06-01,2023-06-30,2023-05-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,3c98c2f7257939efabb4824241a86857,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Dai_Mil3472,284.000000,tonnes,1.500000,4.300000,%,280.000000,tonnes,1.900000,5.300000,tonnes,1.200000,3.360000,%,13.000000,tonnes,271.000000,tonnes,660.000000,USD per tonnes,8536.000000,USD,466.000000,USD,4656.000000,USD,13657.000000,USD,2023-02-01,2023-02-28,2023-01-16,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,88aa7ef805250595a20d2da4c4ebec16,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Dai_Mil8741,284.000000,tonnes,1.500000,4.300000,%,280.000000,tonnes,2.000000,5.600000,tonnes,1.100000,3.080000,%,13.000000,tonnes,271.000000,tonnes,660.000000,USD per tonnes,8541.000000,USD,466.000000,USD,4659.000000,USD,13666.000000,USD,2023-05-01,2023-05-30,2023-04-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,77549e61c8bb1b51504264fe22921a98,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Dai_Mil4045,283.000000,tonnes,1.500000,4.200000,%,279.000000,tonnes,1.500000,4.200000,tonnes,1.500000,4.190000,%,13.000000,tonnes,271.000000,tonnes,660.000000,USD per tonnes,8329.000000,USD,454.000000,USD,4543.000000,USD,13326.000000,USD,2022-10-01,2022-10-31,2022-09-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,c8d0170fe220e3095e2bdb48d9d57d19,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil9224,1830.000000,tonnes,1.500000,27.400000,%,1802.000000,tonnes,1.600000,28.800000,tonnes,1.300000,23.430000,%,80.000000,tonnes,1750.000000,tonnes,660.000000,USD per tonnes,52604.000000,USD,2869.000000,USD,8608.000000,USD,64082.000000,USD,2022-02-01,2022-02-28,2022-01-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,cdadb5fe083c8fe30dd1ccd47fa70f24,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil1923,1888.000000,tonnes,1.500000,28.300000,%,1860.000000,tonnes,1.200000,22.300000,tonnes,1.500000,27.900000,%,79.000000,tonnes,1810.000000,tonnes,660.000000,USD per tonnes,51842.000000,USD,2828.000000,USD,8483.000000,USD,63153.000000,USD,2022-07-01,2022-07-31,2022-06-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,e3a4b4b6f0cab46662936a8368fb0075,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil4061,1922.000000,tonnes,1.500000,28.800000,%,1894.000000,tonnes,1.200000,22.700000,tonnes,1.500000,28.400000,%,80.000000,tonnes,1842.000000,tonnes,660.000000,USD per tonnes,52775.000000,USD,2879.000000,USD,8636.000000,USD,64290.000000,USD,2023-07-01,2023-07-30,2023-06-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,5031d74058a1a3fa8ee3e74be9e46918,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil8270,1922.000000,tonnes,1.500000,28.800000,%,1894.000000,tonnes,1.200000,22.700000,tonnes,1.500000,28.400000,%,80.000000,tonnes,1842.000000,tonnes,660.000000,USD per tonnes,52775.000000,USD,2879.000000,USD,8636.000000,USD,64290.000000,USD,2023-09-01,2023-09-30,2023-08-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,547495ebcdd37b634a151afb487c886f,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil7369,1888.000000,tonnes,1.500000,28.300000,%,1860.000000,tonnes,1.200000,22.300000,tonnes,1.500000,27.900000,%,79.000000,tonnes,1810.000000,tonnes,660.000000,USD per tonnes,51842.000000,USD,2828.000000,USD,8483.000000,USD,63153.000000,USD,2022-09-01,2022-09-30,2022-08-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,463f49d65754a2432422121834d64e41,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil5944,1888.000000,tonnes,1.500000,28.300000,%,1860.000000,tonnes,1.200000,22.300000,tonnes,1.500000,27.900000,%,79.000000,tonnes,1810.000000,tonnes,660.000000,USD per tonnes,51842.000000,USD,2828.000000,USD,8483.000000,USD,63153.000000,USD,2022-08-01,2022-08-31,2022-07-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,5b71a4f3a10a9979f33599a4ab570be2,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil1762,1894.000000,tonnes,1.500000,28.400000,%,1866.000000,tonnes,1.700000,31.700000,tonnes,1.100000,20.520000,%,81.000000,tonnes,1813.000000,tonnes,660.000000,USD per tonnes,53230.000000,USD,2903.000000,USD,8710.000000,USD,64843.000000,USD,2023-11-01,2023-11-30,2023-10-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,0331c66bf882ea20a11edda6d5199850,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil3294,1894.000000,tonnes,1.500000,28.400000,%,1866.000000,tonnes,1.700000,31.700000,tonnes,1.100000,20.520000,%,81.000000,tonnes,1813.000000,tonnes,660.000000,USD per tonnes,53230.000000,USD,2903.000000,USD,8710.000000,USD,64843.000000,USD,2023-12-01,2023-12-31,2023-11-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,9a96736ecb53ce97191ca15a498ca0ac,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil4491,1897.000000,tonnes,1.500000,28.500000,%,1868.000000,tonnes,1.600000,29.900000,tonnes,1.200000,22.420000,%,81.000000,tonnes,1816.000000,tonnes,660.000000,USD per tonnes,53308.000000,USD,2908.000000,USD,8723.000000,USD,64939.000000,USD,2023-02-01,2023-02-28,2023-01-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,f338a7086c1529e6cb19d96b9c554f65,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil2398,1897.000000,tonnes,1.500000,28.500000,%,1868.000000,tonnes,1.600000,29.900000,tonnes,1.200000,22.420000,%,81.000000,tonnes,1816.000000,tonnes,660.000000,USD per tonnes,53308.000000,USD,2908.000000,USD,8723.000000,USD,64939.000000,USD,2023-01-01,2023-01-31,2022-12-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,af42a33983e9800d5fa8971919daf79d,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil1575,1897.000000,tonnes,1.500000,28.500000,%,1868.000000,tonnes,1.600000,29.900000,tonnes,1.200000,22.420000,%,81.000000,tonnes,1816.000000,tonnes,660.000000,USD per tonnes,53308.000000,USD,2908.000000,USD,8723.000000,USD,64939.000000,USD,2023-03-01,2023-03-31,2023-02-10,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,2b1aec1f5b1f0723de5a5f1666da6756,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil4287,1894.000000,tonnes,1.500000,28.400000,%,1866.000000,tonnes,1.700000,31.700000,tonnes,1.100000,20.520000,%,81.000000,tonnes,1813.000000,tonnes,660.000000,USD per tonnes,53230.000000,USD,2903.000000,USD,8710.000000,USD,64843.000000,USD,2023-10-01,2023-10-31,2023-09-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,682a94fd5ba7423963b8f9cef4b2c9dd,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_24ORD_FORET_USA_Bak_Mil8653,1905.000000,tonnes,1.500000,28.600000,%,1877.000000,tonnes,1.600000,30.000000,tonnes,1.200000,22.520000,%,81.000000,tonnes,1824.000000,tonnes,660.000000,USD per tonnes,53547.000000,USD,2921.000000,USD,8762.000000,USD,65230.000000,USD,2024-02-01,2024-02-29,2024-01-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,dc761450940c156dc935945bdde7e330,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil9239,1852.000000,tonnes,1.500000,27.800000,%,1824.000000,tonnes,1.200000,21.900000,tonnes,1.100000,20.070000,%,70.000000,tonnes,1782.000000,tonnes,660.000000,USD per tonnes,46032.000000,USD,2511.000000,USD,7532.000000,USD,56075.000000,USD,2022-05-01,2022-05-31,2022-04-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,e080fcbeb40cff76711ad67767339c17,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil7529,1852.000000,tonnes,1.500000,27.800000,%,1824.000000,tonnes,1.200000,21.900000,tonnes,1.100000,20.070000,%,70.000000,tonnes,1782.000000,tonnes,660.000000,USD per tonnes,46032.000000,USD,2511.000000,USD,7532.000000,USD,56075.000000,USD,2022-06-01,2022-06-30,2022-05-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,332233602ee651b016fc3a385df0b104,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil8252,1893.000000,tonnes,1.500000,28.400000,%,1865.000000,tonnes,1.300000,24.200000,tonnes,1.300000,24.240000,%,77.000000,tonnes,1816.000000,tonnes,660.000000,USD per tonnes,50742.000000,USD,2768.000000,USD,8303.000000,USD,61812.000000,USD,2023-04-01,2023-04-30,2023-03-17,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,78508a3e422b53a2445dcfcb2cfaff9b,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil1990,1888.000000,tonnes,1.500000,28.300000,%,1860.000000,tonnes,1.600000,29.800000,tonnes,1.200000,22.320000,%,80.000000,tonnes,1808.000000,tonnes,660.000000,USD per tonnes,53070.000000,USD,2895.000000,USD,8684.000000,USD,64648.000000,USD,2022-01-01,2022-01-31,2021-12-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,cc327a3b0daa7167409ecbd9d3a7ca2a,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil4946,1893.000000,tonnes,1.500000,28.400000,%,1865.000000,tonnes,1.300000,24.200000,tonnes,1.300000,24.240000,%,77.000000,tonnes,1816.000000,tonnes,660.000000,USD per tonnes,50742.000000,USD,2768.000000,USD,8303.000000,USD,61812.000000,USD,2023-06-01,2023-06-30,2023-05-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,fa82dc82241cd8a5f8be9ab6025498ea,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil6554,1890.000000,tonnes,1.500000,28.400000,%,1862.000000,tonnes,1.700000,31.700000,tonnes,1.100000,20.480000,%,80.000000,tonnes,1810.000000,tonnes,660.000000,USD per tonnes,53123.000000,USD,2898.000000,USD,8693.000000,USD,64714.000000,USD,2022-12-01,2022-12-31,2022-11-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,ddd9cf32e90e0ec98d5b63e57e320056,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Bak_Mil8032,1830.000000,tonnes,1.500000,27.400000,%,1802.000000,tonnes,1.600000,28.800000,tonnes,1.300000,23.430000,%,80.000000,tonnes,1750.000000,tonnes,660.000000,USD per tonnes,52604.000000,USD,2869.000000,USD,8608.000000,USD,64082.000000,USD,2022-03-01,2022-03-31,2022-02-09,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,6223df09e5d26cac3c742134b6c81650,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil6432,1893.000000,tonnes,1.500000,28.400000,%,1865.000000,tonnes,1.300000,24.200000,tonnes,1.300000,24.240000,%,77.000000,tonnes,1816.000000,tonnes,660.000000,USD per tonnes,50742.000000,USD,2768.000000,USD,8303.000000,USD,61812.000000,USD,2023-05-01,2023-05-30,2023-04-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,35abff34ad06148d8e0535081eff7c92,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_23ORD_FORET_USA_Bak_Mil4545,1922.000000,tonnes,1.500000,28.800000,%,1894.000000,tonnes,1.200000,22.700000,tonnes,1.500000,28.400000,%,80.000000,tonnes,1842.000000,tonnes,660.000000,USD per tonnes,52775.000000,USD,2879.000000,USD,8636.000000,USD,64290.000000,USD,2023-08-01,2023-08-30,2023-07-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,d196a520fae13e9a554d17efabf2f660,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Milk,Food Retailing,Retail,Retail,R_24ORD_FORET_USA_Bak_Mil8734,1905.000000,tonnes,1.500000,28.600000,%,1877.000000,tonnes,1.600000,30.000000,tonnes,1.200000,22.520000,%,81.000000,tonnes,1824.000000,tonnes,660.000000,USD per tonnes,53547.000000,USD,2921.000000,USD,8762.000000,USD,65230.000000,USD,2024-03-01,2024-03-31,2024-02-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,2d7232e68896108093658ea638d3d428,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Dai_Mil1871,283.000000,tonnes,1.500000,4.200000,%,279.000000,tonnes,1.900000,5.300000,tonnes,1.200000,3.350000,%,13.000000,tonnes,270.000000,tonnes,660.000000,USD per tonnes,8513.000000,USD,464.000000,USD,4643.000000,USD,13621.000000,USD,2022-01-01,2022-01-31,2021-12-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,1b3b8244d6d41eeabb14c1f37c1f42a2,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Retail,Retail,R_22ORD_FORET_USA_Dai_Mil6017,941.000000,tonnes,1.500000,14.100000,%,927.000000,tonnes,1.400000,13.000000,tonnes,1.200000,11.130000,%,38.000000,tonnes,903.000000,tonnes,660.000000,USD per tonnes,25230.000000,USD,1376.000000,USD,13762.000000,USD,40368.000000,USD,2022-10-01,2022-10-31,2022-09-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
O&S USA,One Shop,01794a98e4134617438d43c389783081,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Retail,Retail,R_24ORD_FORET_USA_Dai_Mil4747,977.000000,tonnes,1.500000,14.700000,%,963.000000,tonnes,2.000000,19.300000,tonnes,1.200000,11.550000,%,45.000000,tonnes,932.000000,tonnes,660.000000,USD per tonnes,30005.000000,USD,1637.000000,USD,16366.000000,USD,48008.000000,USD,2024-02-01,2024-02-29,2024-01-12,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management Inc,Waste Management and Remediation Services,Estimated,,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15T14:05:40Z,Shubhra Priyadarshini,Demo_Data,Retail,Idea_Azure
