ORIGIN CORRELATION ID,BU_UNIT_IDN,FACILITY IDN,PRODUCT CATEGORY CODE,PRODUCT CATEGORY,MATERIAL,INDUSTRIAL PROCESS TYPE,VALUE CHAIN PARTNER,PRCSS DESC TEXT,INDUSTRY TYP CDE,ORDER IDN,QNTY RECVD NUM,QNTY RECVD NUM UNIT,ALLWD FOOD WASTGE LVL PRCNT NUM,ALLWD FOOD WASTGE LVL QTY NUM,ALLWD FOOD WASTGE LVL QTY NUM UNIT,IDEAL RETL OUTPUT NUM,IDEAL RETL OUTPUT NUM UNIT,FOOD EXPRD PRCNT NUM,QNTY_OF_FOOD_EXPRD_NUM,QNTY_OF_FOOD_EXPRD_NUM_UNIT,OTHER_FOOD_WASTE_PRCNT_NUM,QNTY OTHER FOOD WASTE NUM,QNTY OTHER FOOD WASTE NUM UNIT,WASTE QUANTITY,WASTE QUANTITY UNIT,FOOD PRCSSNG STGE OUTPT NUM,FOOD PRCSSNG STGE OUTPT NUM UNIT,INGRDNT COST NUM,INGRDNT COST NUM UNIT,CALCLTD WASTGE COST NUM ,CALCLTD WASTGE COST NUM UNIT,WASTE COLLCTN COST NUM,WASTE COLLCTN COST NUM UNIT,WASTE TRTMNT COST NUM,WASTE TRTMNT COST NUM UNIT,COST,COST UNIT,CONSUMPTION START DATE,CONSUMPTION END DATE,TRANSACTION DATE,WASTE GENRTN PRCSS TYP,WASTE GENRTN PRCSS CATGRY,WASTE DIVRSN METHD CDE,WASTE DIVRSN METHD SUB TYP CDE,WASTE DIVRSN SITE TYP CDE,HAZRD TYP CDE,DISPOSAL METHOD,SPEND TYPE,DATA QUALITY TYPE,EVIDENCE,EVIDENCE TXT 2,EVIDENCE TXT 3,FRST LOAD TME,FRST LOAD UPTD BY,LST UPDT TME,LST UPDT BY,SRC INFO,INDUSTRY,PLATFORM TYPE,COMPONENT ID,FACILITY,ORGANIZATIONAL UNIT
caab04a1905c6b3ca9a8476e21267888_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Cashew Nuts,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Cas7201,499,tonnes,1.5,7.5,%,492,tonnes,1.1,5.4,tonnes,1.3,6.39,%,19,tonnes,480,tonnes,10620,USD per tonnes,204928,USD,695,USD,2084,USD,207706,USD,01-11-2022,30-11-2022,13-10-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
72335ae7d140a838d43225f03d5df60e_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug1138,3054,tonnes,1.5,45.8,%,3008,tonnes,1.6,48.1,tonnes,1.2,36.1,%,130,tonnes,2924,tonnes,1380,USD per tonnes,179455,USD,4681,USD,46814,USD,230950,USD,01-12-2022,31-12-2022,13-11-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
16a6aac39d4017d6646ad4b40a47fc77_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Pomfret,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Pom9414,1119,tonnes,1.5,16.8,%,1102,tonnes,1.7,18.7,tonnes,1.4,15.43,%,51,tonnes,1068,tonnes,3620,USD per tonnes,184464,USD,1834,USD,5503,USD,191802,USD,01-08-2023,30-08-2023,13-07-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
5ca47f65fd24d2b16b15a4629cdb9cc1_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_24ORD_FORET_GER_Pan_Sug8476,28,tonnes,1.5,0.4,%,27,tonnes,1.8,0.5,tonnes,1.5,0.41,%,1,tonnes,26,tonnes,460,USD per tonnes,607,USD,48,USD,475,USD,1130,USD,01-02-2024,29-02-2024,14-01-2024,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
65e671b4fec83c71c55810d0db38b91d_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug6832,9,tonnes,1.5,0.1,%,9,tonnes,1.2,0.1,tonnes,1.1,0.1,%,0,tonnes,9,tonnes,460,USD per tonnes,156,USD,12,USD,122,USD,290,USD,01-06-2022,30-06-2022,17-05-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
73e4841b5a1c4d996e83acc9e0b58cd2_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Apple,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_App8374,1911,tonnes,1.5,28.7,%,1882,tonnes,1.5,28.2,tonnes,1.1,20.7,%,78,tonnes,1833,tonnes,4470,USD per tonnes,346818,USD,2793,USD,8379,USD,357991,USD,01-07-2022,31-07-2022,14-06-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
2867058116f9508c4d62cf75e982f47f_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Lobster,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Lob5709,1148,tonnes,1.5,17.2,%,1131,tonnes,1.2,13.6,tonnes,1.4,15.83,%,47,tonnes,1101,tonnes,35160,USD per tonnes,1639080,USD,1678,USD,5035,USD,1645790,USD,01-06-2023,30-06-2023,12-05-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
1d1cd55aa5630ab23b970c86dbaf5c1d_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Whe9370,6975,tonnes,1.5,104.6,%,6870,tonnes,1.1,75.6,tonnes,1.5,103.06,%,283,tonnes,6692,tonnes,1350,USD per tonnes,382394,USD,10197,USD,30592,USD,423183,USD,01-08-2023,30-08-2023,12-07-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
990c1bfc1d30e0d69cae12bad589c51c_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Soyabean Oil,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Soy3701,267,tonnes,1.5,4,%,263,tonnes,1.3,3.4,tonnes,1.1,2.89,%,10,tonnes,257,tonnes,1360,USD per tonnes,14034,USD,371,USD,3715,USD,18120,USD,01-01-2022,31-01-2022,14-12-2021,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
5f8b6ddbdad7cb43abd11ba8014492a3_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Sug8142,44,tonnes,1.5,0.7,%,43,tonnes,1.6,0.7,tonnes,1.3,0.56,%,2,tonnes,42,tonnes,460,USD per tonnes,877,USD,69,USD,206,USD,1151,USD,01-03-2022,31-03-2022,10-02-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
6dc1f8d984a0455b97c73fad97ba7744_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug8747,89,tonnes,1.5,1.3,%,87,tonnes,1.2,1,tonnes,1.5,1.31,%,4,tonnes,85,tonnes,460,USD per tonnes,1697,USD,133,USD,1328,USD,3157,USD,01-07-2022,31-07-2022,14-06-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
9772e3f29fa03552dbc72ac54879ec27_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Milk Solids,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Mil9699,570,tonnes,1.5,8.5,%,561,tonnes,1.4,7.9,tonnes,1.1,6.17,%,23,tonnes,547,tonnes,6640,USD per tonnes,149843,USD,812,USD,2437,USD,153093,USD,01-05-2023,30-05-2023,14-04-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
46ff2e651caf608e7d7f18b111f97a6c_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Apple,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_App9833,9650,tonnes,1.5,144.7,%,9505,tonnes,1.4,133.1,tonnes,1.5,142.58,%,420,tonnes,9230,tonnes,4470,USD per tonnes,1879200,USD,15134,USD,45403,USD,1939730,USD,01-07-2023,30-07-2023,11-06-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
72b031901dcdb6290cd63a3a2334d45e_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Corns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Cor9584,2504,tonnes,1.5,37.6,%,2466,tonnes,1.9,46.9,tonnes,1.5,36.99,%,121,tonnes,2382,tonnes,2170,USD per tonnes,263448,USD,4371,USD,13112,USD,280930,USD,01-11-2023,30-11-2023,14-10-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
90311c33038840e851672bd7395ca2f3_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Whe7294,4277,tonnes,1.5,64.2,%,4213,tonnes,1.5,63.2,tonnes,1.2,50.56,%,178,tonnes,4099,tonnes,1350,USD per tonnes,240190,USD,6405,USD,19215,USD,265811,USD,01-11-2023,30-11-2023,14-10-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
7663ba23cfc40dacc7c77b82277a1cc1_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Eggs,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Dai_Egg6596,472,tonnes,1.5,7.1,%,465,tonnes,1.8,8.4,tonnes,1.5,6.97,%,22,tonnes,449,tonnes,4840,USD per tonnes,108438,USD,807,USD,8066,USD,117310,USD,01-01-2022,31-01-2022,16-12-2021,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
16e895192f980cdc1cc7f290c7d1844d_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Milk Solids,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil9820,556,tonnes,1.5,8.3,%,547,tonnes,1.2,6.6,tonnes,1.1,6.02,%,21,tonnes,535,tonnes,6640,USD per tonnes,138932,USD,753,USD,2260,USD,141945,USD,01-05-2022,31-05-2022,13-04-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
2960896037c174d844bebbde7260f006_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Sug9225,231,tonnes,1.5,3.5,%,228,tonnes,1.3,3,tonnes,1.3,2.96,%,9,tonnes,222,tonnes,460,USD per tonnes,4318,USD,338,USD,1014,USD,5670,USD,01-09-2023,30-09-2023,13-08-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
c6462a9740369741f9b081839b1f9af6_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Eggs,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Egg2367,44,tonnes,1.5,0.7,%,43,tonnes,1.8,0.8,tonnes,1.2,0.52,%,2,tonnes,42,tonnes,4840,USD per tonnes,9403,USD,70,USD,699,USD,10173,USD,01-09-2023,30-09-2023,15-08-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
ba39848aa7646d2d94f73145e17ff5dc_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl8111,1800,tonnes,1.5,27,%,1773,tonnes,1.2,21.3,tonnes,1.3,23.05,%,71,tonnes,1729,tonnes,1330,USD per tonnes,94869,USD,2568,USD,7704,USD,105140,USD,01-10-2023,31-10-2023,15-09-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
ff693feb9936b391e5d4d74dd61468d7_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Lobster,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_24ORD_FORET_CHI_Sea_Lob1548,1184,tonnes,1.5,17.8,%,1167,tonnes,1.1,12.8,tonnes,1.2,14,%,45,tonnes,1140,tonnes,35160,USD per tonnes,1568170,USD,1606,USD,4817,USD,1574590,USD,01-03-2024,31-03-2024,12-02-2024,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
c0becd654a8f6d9a5b475788d2ae401a_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Corns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Pul_Cor3904,2348,tonnes,1.5,35.2,%,2312,tonnes,1.9,43.9,tonnes,1.5,34.69,%,114,tonnes,2234,tonnes,2170,USD per tonnes,247018,USD,4098,USD,12294,USD,263410,USD,01-11-2022,30-11-2022,14-10-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
845ddf664f640d108666da4d92c0a4b1_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Dai_Mil8444,292,tonnes,1.5,4.4,%,288,tonnes,1.8,5.2,tonnes,1.2,3.45,%,13,tonnes,279,tonnes,660,USD per tonnes,8585,USD,468,USD,4683,USD,13736,USD,01-08-2023,30-08-2023,13-07-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
a1a81209b096f4ed51501a24a000a71c_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Whe2596,4074,tonnes,1.5,61.1,%,4013,tonnes,1.2,48.2,tonnes,1.1,44.15,%,153,tonnes,3921,tonnes,1350,USD per tonnes,207117,USD,5523,USD,16569,USD,229210,USD,01-09-2023,30-09-2023,16-08-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
cac8c5ae5556c7b3d12bdcb4428e12f3_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug9369,74,tonnes,1.5,1.1,%,73,tonnes,1.2,0.9,tonnes,1.2,0.88,%,3,tonnes,72,tonnes,460,USD per tonnes,1323,USD,104,USD,1035,USD,2461,USD,01-12-2023,31-12-2023,14-11-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
49def50b51b4d1b55c6ed327422721e7_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_24ORD_FORET_USA_Bak_Whe4320,8069,tonnes,1.5,121,%,7948,tonnes,1.8,143.1,tonnes,1.2,95.38,%,359,tonnes,7710,tonnes,1350,USD per tonnes,485290,USD,12941,USD,38823,USD,537054,USD,01-01-2024,31-01-2024,13-12-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
dbac4c55eec13bd9b88575786ea528ba_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Whe5690,3769,tonnes,1.5,56.5,%,3713,tonnes,1.2,44.6,tonnes,1.1,40.84,%,142,tonnes,3627,tonnes,1350,USD per tonnes,191614,USD,5110,USD,15329,USD,212053,USD,01-07-2022,31-07-2022,13-06-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
ce3a144590f23601849c6aef72d7d2f1_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl2509,1675,tonnes,1.5,25.1,%,1650,tonnes,1.3,21.5,tonnes,1.4,23.1,%,70,tonnes,1606,tonnes,1330,USD per tonnes,92681,USD,2509,USD,7526,USD,102716,USD,01-03-2023,31-03-2023,10-02-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
062856e6ec02945b7280cf0225d9d29c_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Soyabean Oil,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Soy2292,290,tonnes,1.5,4.3,%,285,tonnes,1.7,4.9,tonnes,1.5,4.28,%,13,tonnes,276,tonnes,1360,USD per tonnes,18332,USD,485,USD,4853,USD,23670,USD,01-05-2023,30-05-2023,11-04-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
12e8460f012cb08c03e38940f35b9003_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Oranges,Food Retailing,Bio Service Nord,Fresh Orange Sales,Retail,R_22ORD_FORET_GER_Bev_Ora2553,87,tonnes,1.5,1.3,%,86,tonnes,1.6,1.4,tonnes,1.3,1.12,%,4,tonnes,84,tonnes,2020,USD per tonnes,7699,USD,137,USD,1372,USD,9209,USD,01-03-2022,31-03-2022,09-02-2022,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
87f141b00843b77523fe5aaeec1034fd_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Apple,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Fre_App5671,9119,tonnes,1.5,136.8,%,8982,tonnes,1.4,125.7,tonnes,1.5,134.73,%,397,tonnes,8722,tonnes,4470,USD per tonnes,1775750,USD,14301,USD,42904,USD,1832960,USD,01-09-2022,30-09-2022,13-08-2022,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
d2ad0c80970d9d8ddb9711bbd7f35e04_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Red Kidney Beans,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Red4338,903,tonnes,1.5,13.5,%,890,tonnes,1.3,11.6,tonnes,1.1,9.78,%,35,tonnes,868,tonnes,1370,USD per tonnes,47806,USD,1256,USD,3769,USD,52831,USD,01-06-2023,30-06-2023,17-05-2023,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
b816a7f4943f9c9c5687530aca666d12_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Carrot,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Car7984,5456,tonnes,1.5,81.8,%,5374,tonnes,1.5,80.6,tonnes,1.3,69.87,%,232,tonnes,5224,tonnes,2730,USD per tonnes,634243,USD,8364,USD,83636,USD,726243,USD,01-06-2023,30-06-2023,15-05-2023,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,05:40.2,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
