"ORIGIN_CORRELATION_ID","BU_UNIT_IDN","FACILITY_IDN","PRODUCT_CATEGORY_CODE","PRODUCT_CATEGORY","MATERIAL","INDUSTRIAL_PROCESS_TYPE","VALUE_CHAIN_PARTNER","PRCSS_DESC_TEXT","INDUSTRY_TYP_CDE","ORDER_IDN","QNTY_RECVD_NUM","QNTY_RECVD_NUM_UNIT","ALLWD_FOOD_WASTGE_LVL_PRCNT_NUM","ALLWD_FOOD_WASTGE_LVL_QTY_NUM","ALLWD_FOOD_WASTGE_LVL_QTY_NUM_UNIT","IDEAL_RETL_OUTPUT_NUM","IDEAL_RETL_OUTPUT_NUM_UNIT","FOOD_EXPRD_PRCNT_NUM","QNTY_OF_FOOD_EXPRD_NUM","QNTY_OF_FOOD_EXPRD_NUM_UNIT","OTHER_FOOD_WASTE_PRCNT_NUM","QNTY_OTHER_FOOD_WASTE_NUM","QNTY_OTHER_FOOD_WASTE_NUM_UNIT","WASTE_QUANTITY","WASTE_QUANTITY_UNIT","FOOD_PRCSSNG_STGE_OUTPT_NUM","FOOD_PRCSSNG_STGE_OUTPT_NUM_UNIT","INGRDNT_COST_NUM","INGRDNT_COST_NUM_UNIT","CALCLTD_WASTGE_COST_NUM","CALCLTD_WASTGE_COST_NUM_UNIT","WASTE_COLLCTN_COST_NUM","WASTE_COLLCTN_COST_NUM_UNIT","WASTE_TRTMNT_COST_NUM","WASTE_TRTMNT_COST_NUM_UNIT","COST","COST_UNIT","CONSUMPTION_START_DATE","CONSUMPTION_END_DATE","TRANSACTION_DATE","WASTE_GENRTN_PRCSS_TYP","WASTE_GENRTN_PRCSS_CATGRY","WASTE_DIVRSN_METHD_CDE","WASTE_DIVRSN_METHD_SUB_TYP_CDE","WASTE_DIVRSN_SITE_TYP_CDE","HAZRD_TYP_CDE","DISPOSAL_METHOD","SPEND_TYPE","DATA_QUALITY_TYPE","EVIDENCE","EVIDENCE_TXT_2","EVIDENCE_TXT_3","FRST_LOAD_TME","FRST_LOAD_UPTD_BY","LST_UPDT_TME","LST_UPDT_BY","SRC_INFO","INDUSTRY","PLATFORM_TYPE","COMPONENT_ID","FACILITY","ORGANIZATIONAL_UNIT"
dba335cab3ef84326d9f967595687431_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Butter,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_But6344,849.00,tonnes,1.50,12.70,%,836.00,tonnes,1.80,15.10,tonnes,1.50,12.54,%,40.00,tonnes,809.00,tonnes,6130.00,USD per tonnes,247211.00,USD,1452.00,USD,4355.00,USD,253018.00,USD,2022-07-01,2022-07-31,2022-06-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"04c61f9d8d63a1654bee77851bc25e13_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Whe5489,4973.00,tonnes,1.50,74.60,%,4898.00,tonnes,1.80,88.20,tonnes,1.40,68.57,%,231.00,tonnes,4741.00,tonnes,1350.00,USD per tonnes,312289.00,USD,8328.00,USD,24983.00,USD,345600.00,USD,2022-11-01,2022-11-30,2022-10-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
caab04a1905c6b3ca9a8476e21267888_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Cashew Nuts,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Cas7201,499.00,tonnes,1.50,7.50,%,492.00,tonnes,1.10,5.40,tonnes,1.30,6.39,%,19.00,tonnes,480.00,tonnes,10620.00,USD per tonnes,204928.00,USD,695.00,USD,2084.00,USD,207706.00,USD,2022-11-01,2022-11-30,2022-10-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"72335ae7d140a838d43225f03d5df60e_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugarcane,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Sug1138,3054.00,tonnes,1.50,45.80,%,3008.00,tonnes,1.60,48.10,tonnes,1.20,36.10,%,130.00,tonnes,2924.00,tonnes,1380.00,USD per tonnes,179455.00,USD,4681.00,USD,46814.00,USD,230950.00,USD,2022-12-01,2022-12-31,2022-11-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"16a6aac39d4017d6646ad4b40a47fc77_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Pomfret,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Pom9414,1119.00,tonnes,1.50,16.80,%,1102.00,tonnes,1.70,18.70,tonnes,1.40,15.43,%,51.00,tonnes,1068.00,tonnes,3620.00,USD per tonnes,184464.00,USD,1834.00,USD,5503.00,USD,191802.00,USD,2023-08-01,2023-08-30,2023-07-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"5ca47f65fd24d2b16b15a4629cdb9cc1_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_24ORD_FORET_GER_Pan_Sug8476,28.00,tonnes,1.50,0.40,%,27.00,tonnes,1.80,0.50,tonnes,1.50,0.41,%,1.00,tonnes,26.00,tonnes,460.00,USD per tonnes,607.00,USD,48.00,USD,475.00,USD,1130.00,USD,2024-02-01,2024-02-29,2024-01-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"65e671b4fec83c71c55810d0db38b91d_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug6832,9.00,tonnes,1.50,0.10,%,9.00,tonnes,1.20,0.10,tonnes,1.10,0.10,%,0.00,tonnes,9.00,tonnes,460.00,USD per tonnes,156.00,USD,12.00,USD,122.00,USD,290.00,USD,2022-06-01,2022-06-30,2022-05-17,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"73e4841b5a1c4d996e83acc9e0b58cd2_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Apple,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_App8374,1911.00,tonnes,1.50,28.70,%,1882.00,tonnes,1.50,28.20,tonnes,1.10,20.70,%,78.00,tonnes,1833.00,tonnes,4470.00,USD per tonnes,346818.00,USD,2793.00,USD,8379.00,USD,357991.00,USD,2022-07-01,2022-07-31,2022-06-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"2867058116f9508c4d62cf75e982f47f_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Lobster,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Sea_Lob5709,1148.00,tonnes,1.50,17.20,%,1131.00,tonnes,1.20,13.60,tonnes,1.40,15.83,%,47.00,tonnes,1101.00,tonnes,35160.00,USD per tonnes,1639080.00,USD,1678.00,USD,5035.00,USD,1645790.00,USD,2023-06-01,2023-06-30,2023-05-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"1d1cd55aa5630ab23b970c86dbaf5c1d_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Whe9370,6975.00,tonnes,1.50,104.60,%,6870.00,tonnes,1.10,75.60,tonnes,1.50,103.06,%,283.00,tonnes,6692.00,tonnes,1350.00,USD per tonnes,382394.00,USD,10197.00,USD,30592.00,USD,423183.00,USD,2023-08-01,2023-08-30,2023-07-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"990c1bfc1d30e0d69cae12bad589c51c_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Soyabean Oil,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Pan_Soy3701,267.00,tonnes,1.50,4.00,%,263.00,tonnes,1.30,3.40,tonnes,1.10,2.89,%,10.00,tonnes,257.00,tonnes,1360.00,USD per tonnes,14034.00,USD,371.00,USD,3715.00,USD,18120.00,USD,2022-01-01,2022-01-31,2021-12-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"5f8b6ddbdad7cb43abd11ba8014492a3_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Sugar,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Sug8142,44.00,tonnes,1.50,0.70,%,43.00,tonnes,1.60,0.70,tonnes,1.30,0.56,%,2.00,tonnes,42.00,tonnes,460.00,USD per tonnes,877.00,USD,69.00,USD,206.00,USD,1151.00,USD,2022-03-01,2022-03-31,2022-02-10,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"6dc1f8d984a0455b97c73fad97ba7744_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_22ORD_FORET_GER_Bev_Sug8747,89.00,tonnes,1.50,1.30,%,87.00,tonnes,1.20,1.00,tonnes,1.50,1.31,%,4.00,tonnes,85.00,tonnes,460.00,USD per tonnes,1697.00,USD,133.00,USD,1328.00,USD,3157.00,USD,2022-07-01,2022-07-31,2022-06-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"9772e3f29fa03552dbc72ac54879ec27_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Milk Solids,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Sna_Mil9699,570.00,tonnes,1.50,8.50,%,561.00,tonnes,1.40,7.90,tonnes,1.10,6.17,%,23.00,tonnes,547.00,tonnes,6640.00,USD per tonnes,149843.00,USD,812.00,USD,2437.00,USD,153093.00,USD,2023-05-01,2023-05-30,2023-04-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"46ff2e651caf608e7d7f18b111f97a6c_IDEA_AZURE",OSG_FORET001,OS_GER0001,O&S_Fres001,Fresh Produce,Apple,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Fre_App9833,9650.00,tonnes,1.50,144.70,%,9505.00,tonnes,1.40,133.10,tonnes,1.50,142.58,%,420.00,tonnes,9230.00,tonnes,4470.00,USD per tonnes,1879200.00,USD,15134.00,USD,45403.00,USD,1939730.00,USD,2023-07-01,2023-07-30,2023-06-11,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"72b031901dcdb6290cd63a3a2334d45e_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Corns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Cor9584,2504.00,tonnes,1.50,37.60,%,2466.00,tonnes,1.90,46.90,tonnes,1.50,36.99,%,121.00,tonnes,2382.00,tonnes,2170.00,USD per tonnes,263448.00,USD,4371.00,USD,13112.00,USD,280930.00,USD,2023-11-01,2023-11-30,2023-10-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"90311c33038840e851672bd7395ca2f3_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Whe7294,4277.00,tonnes,1.50,64.20,%,4213.00,tonnes,1.50,63.20,tonnes,1.20,50.56,%,178.00,tonnes,4099.00,tonnes,1350.00,USD per tonnes,240190.00,USD,6405.00,USD,19215.00,USD,265811.00,USD,2023-11-01,2023-11-30,2023-10-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"7663ba23cfc40dacc7c77b82277a1cc1_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Eggs,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Dai_Egg6596,472.00,tonnes,1.50,7.10,%,465.00,tonnes,1.80,8.40,tonnes,1.50,6.97,%,22.00,tonnes,449.00,tonnes,4840.00,USD per tonnes,108438.00,USD,807.00,USD,8066.00,USD,117310.00,USD,2022-01-01,2022-01-31,2021-12-16,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"16e895192f980cdc1cc7f290c7d1844d_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Snac001,Snack,Milk Solids,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Sna_Mil9820,556.00,tonnes,1.50,8.30,%,547.00,tonnes,1.20,6.60,tonnes,1.10,6.02,%,21.00,tonnes,535.00,tonnes,6640.00,USD per tonnes,138932.00,USD,753.00,USD,2260.00,USD,141945.00,USD,2022-05-01,2022-05-31,2022-04-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
"2960896037c174d844bebbde7260f006_IDEA_AZURE",OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Sugar,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Sug9225,231.00,tonnes,1.50,3.50,%,228.00,tonnes,1.30,3.00,tonnes,1.30,2.96,%,9.00,tonnes,222.00,tonnes,460.00,USD per tonnes,4318.00,USD,338.00,USD,1014.00,USD,5670.00,USD,2023-09-01,2023-09-30,2023-08-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
c6462a9740369741f9b081839b1f9af6_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Pant001,Pantry Essentials,Eggs,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Pan_Egg2367,44.00,tonnes,1.50,0.70,%,43.00,tonnes,1.80,0.80,tonnes,1.20,0.52,%,2.00,tonnes,42.00,tonnes,4840.00,USD per tonnes,9403.00,USD,70.00,USD,699.00,USD,10173.00,USD,2023-09-01,2023-09-30,2023-08-15,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
ba39848aa7646d2d94f73145e17ff5dc_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl8111,1800.00,tonnes,1.50,27.00,%,1773.00,tonnes,1.20,21.30,tonnes,1.30,23.05,%,71.00,tonnes,1729.00,tonnes,1330.00,USD per tonnes,94869.00,USD,2568.00,USD,7704.00,USD,105140.00,USD,2023-10-01,2023-10-31,2023-09-15,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
ff693feb9936b391e5d4d74dd61468d7_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_SeaF001,Sea Food,Lobster,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_24ORD_FORET_CHI_Sea_Lob1548,1184.00,tonnes,1.50,17.80,%,1167.00,tonnes,1.10,12.80,tonnes,1.20,14.00,%,45.00,tonnes,1140.00,tonnes,35160.00,USD per tonnes,1568170.00,USD,1606.00,USD,4817.00,USD,1574590.00,USD,2024-03-01,2024-03-31,2024-02-12,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
c0becd654a8f6d9a5b475788d2ae401a_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Corns,Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_22ORD_FORET_CHI_Pul_Cor3904,2348.00,tonnes,1.50,35.20,%,2312.00,tonnes,1.90,43.90,tonnes,1.50,34.69,%,114.00,tonnes,2234.00,tonnes,2170.00,USD per tonnes,247018.00,USD,4098.00,USD,12294.00,USD,263410.00,USD,2022-11-01,2022-11-30,2022-10-14,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
"845ddf664f640d108666da4d92c0a4b1_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Dair001,Dairy And Eggs,Milk,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Dai_Mil8444,292.00,tonnes,1.50,4.40,%,288.00,tonnes,1.80,5.20,tonnes,1.20,3.45,%,13.00,tonnes,279.00,tonnes,660.00,USD per tonnes,8585.00,USD,468.00,USD,4683.00,USD,13736.00,USD,2023-08-01,2023-08-30,2023-07-13,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
a1a81209b096f4ed51501a24a000a71c_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_23ORD_FORET_USA_Bak_Whe2596,4074.00,tonnes,1.50,61.10,%,4013.00,tonnes,1.20,48.20,tonnes,1.10,44.15,%,153.00,tonnes,3921.00,tonnes,1350.00,USD per tonnes,207117.00,USD,5523.00,USD,16569.00,USD,229210.00,USD,2023-09-01,2023-09-30,2023-08-16,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
cac8c5ae5556c7b3d12bdcb4428e12f3_IDEA_AZURE,OSG_FORET001,OS_GER0001,O&S_Beve001,Beverages,Sugar,Food Retailing,Bio Service Nord,Retail,Retail,R_23ORD_FORET_GER_Bev_Sug9369,74.00,tonnes,1.50,1.10,%,73.00,tonnes,1.20,0.90,tonnes,1.20,0.88,%,3.00,tonnes,72.00,tonnes,460.00,USD per tonnes,1323.00,USD,104.00,USD,1035.00,USD,2461.00,USD,2023-12-01,2023-12-31,2023-11-14,Expiry & Spillover,Solid,Waste diverted from disposal by recovery,Composting,Offsite,Non-Hazardous,Composted,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S Germany,One Shop
"49def50b51b4d1b55c6ed327422721e7_IDEA_AZURE",OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_24ORD_FORET_USA_Bak_Whe4320,8069.00,tonnes,1.50,121.00,%,7948.00,tonnes,1.80,143.10,tonnes,1.20,95.38,%,359.00,tonnes,7710.00,tonnes,1350.00,USD per tonnes,485290.00,USD,12941.00,USD,38823.00,USD,537054.00,USD,2024-01-01,2024-01-31,2023-12-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
dbac4c55eec13bd9b88575786ea528ba_IDEA_AZURE,OSG_FORET001,OS_USA0001,O&S_Bake001,Bakery and Bread,Wheat,Food Retailing,Waste Management Inc,Retail,Retail,R_22ORD_FORET_USA_Bak_Whe5690,3769.00,tonnes,1.50,56.50,%,3713.00,tonnes,1.20,44.60,tonnes,1.10,40.84,%,142.00,tonnes,3627.00,tonnes,1350.00,USD per tonnes,191614.00,USD,5110.00,USD,15329.00,USD,212053.00,USD,2022-07-01,2022-07-31,2022-06-13,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S USA,One Shop
ce3a144590f23601849c6aef72d7d2f1_IDEA_AZURE,OSG_FORET001,OS_CHI0001,O&S_Puls001,Pulses and Cereals,Split Bengal Gram (Chana Dal),Food Retailing,Zhejiang Weiming Environment Protection Co. Ltd,Retail,Retail,R_23ORD_FORET_CHI_Pul_Spl2509,1675.00,tonnes,1.50,25.10,%,1650.00,tonnes,1.30,21.50,tonnes,1.40,23.10,%,70.00,tonnes,1606.00,tonnes,1330.00,USD per tonnes,92681.00,USD,2509.00,USD,7526.00,USD,102716.00,USD,2023-03-01,2023-03-31,2023-02-10,Expiry & Spillover,Solid,Waste directed to disposal,Landfilling,Offsite,Non-Hazardous,Landfilled,Waste Management and Remediation Services,Estimated,Inventory Records,Invoices,Internal Records,,Shubhra Priyadarshini,2024-05-15 14:05:40.224,Shubhra Priyadarshini,Demo_Data,Retail,IDEA_AZURE,,O&S China,One Shop
