D_N_M_Emission,D_N_M_Row_Checksum,Do_N_M_Modifiedon,Name,Scope,Emissions_Source,Activity_type,Calculation_date,Transaction_date,Consumption_start_date,Consumption_end_date,Country_Region,Organizational_unit,Facility,Source,Latitude,Longitude,CH4,CH4_unit,CO2,CO2_unit,N2O,N2O_unit,CO2E,CO2E_unit,Is_market_based,Is_biogenic,Emission_factor,Factor_mapping,Adjusted_activity_quantity,Adjusted_activity_quantity_unit,Origin_correlation_ID,PFCs,PFCs_unit,SF6,SF6_unit,Other_GHGs,Other_GHGs_unit,HFCs,HFCs_unit,NF3,NF3_unit,Industry
4cc15c14-9319-ef11-840a-000d3af0d388,Qr9XSUD2iQnP/CoMoby40hcwmWHj7nqXUG3qeAULnR8+5CeEDqPghORo7Eu7ZRtd+HIQo7JMZbiDhsA6Vw1zag==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-03-2023,01-04-2023,30-04-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,875.0000000000,kg,35.0000000000,kg,2142.0000000000,g,22548.3160000000,kg,No,No,Landfilled,Landfilled,14.0000000000,tonnes,b83995bc20d7665181567c8769aada63,,,,,,,,,,,Retail
37a50b16-9319-ef11-840a-000d3af0e99a,YYWpweWkQBdMtST+R6pDvoUxfJCjb3MLfekbcGDQawt+1MiKluEeivQrKn9Iq8OsXB3cscG3wRdOxEdnB17BBw==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-08-2023,01-09-2023,30-09-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,3000.0000000000,kg,120.0000000000,kg,7344.0000000000,g,77308.5120000000,kg,No,No,Landfilled,Landfilled,48.0000000000,tonnes,04c90590c6d74a5f3fa07023728cb0f4,,,,,,,,,,,Retail
e742ba15-9319-ef11-840a-7c1e520eab5a,iROM2zzQwPCnLxLf1M1eGpXqyJDidjGp6S3BS+w5+ZEv0Ct01omQyw5zu0TdRwgxcBMThK0Uo/fQoJ4xGuhiMA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-08-2022,01-09-2022,30-09-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,4937.5000000000,kg,197.5000000000,kg,12087.0000000000,g,127236.9260000000,kg,No,No,Landfilled,Landfilled,79.0000000000,tonnes,547495ebcdd37b634a151afb487c886f,,,,,,,,,,,Retail
65406f1a-9319-ef11-840a-000d3af0d388,psMWP2AyeTAwXHKFAjNsXcVyEngssSn9XvPEsJ5C151ATKpVhaR5SQuBsUtQBAFLjPXkCO09zMK6fFPSHf87zw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-02-2022,01-03-2022,31-03-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,937.5000000000,kg,37.5000000000,kg,2295.0000000000,g,24158.9100000000,kg,No,No,Landfilled,Landfilled,15.0000000000,tonnes,b706608e0688a991aced2b6a8dc8c3df,,,,,,,,,,,Retail
7c406f1a-9319-ef11-840a-000d3af0d388,eYjg7c65KTzLNZdSzoqtiDeJvTCTnn5ivB2S6N8DqiIFpxBofMtfH5lil0gsyipymbIkYV6oeUAgeQ/pl1u+Dw==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-10-2022,01-11-2022,30-11-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,4500.0000000000,kg,180.0000000000,kg,11016.0000000000,g,115962.7680000000,kg,No,No,Landfilled,Landfilled,72.0000000000,tonnes,7ac44a6f290b3abe08e65f7b8ac71d0f,,,,,,,,,,,Retail
034f061c-9319-ef11-840a-000d3af0e99a,X+s2x3+qbF5xWOnBwCojjnnJ3zzdtFgs0+S+FmniiKLRwfIARUUNRuyvbQg7XUInLwRHRhwR0n30aKBB8mSlZw==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-03-2023,01-04-2023,30-04-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,1.2000000000,kg,10.0000000000,kg,0.8000000000,kg,278.4000000000,kg,No,No,Composted,Composted,4.0000000000,tonnes,a69e3421d06cd119cfbfd180950bd2ce,,,,,,,,,,,Retail
084f061c-9319-ef11-840a-000d3af0e99a,/1zivs/YGPRGUW8ydleHvhwstDwwIUxdHpV9yENzqiPxJzUTWaAx1sauD000qb+8kosTgHa8yLThy8vYNdMyvg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-11-2022,01-12-2022,31-12-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1187.5000000000,kg,47.5000000000,kg,2907.0000000000,g,30601.2860000000,kg,No,No,Landfilled,Landfilled,19.0000000000,tonnes,79e7bc7b49a0aac6a0ae3cf272768ac6,,,,,,,,,,,Retail
0c4f061c-9319-ef11-840a-000d3af0e99a,pSNbOdofjhJqAaPw9770spLxNgP8HVN0U+dfRaR/0ZSpTPoBOZqd/bdBGSAAwFrJ0Sw/BzjM3AGq9rPQn5YGMQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-01-2022,01-02-2022,28-02-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,937.5000000000,kg,37.5000000000,kg,2295.0000000000,g,24158.9100000000,kg,No,No,Landfilled,Landfilled,15.0000000000,tonnes,3df12d10a82925292c056e613e4e4e5d,,,,,,,,,,,Retail
5e4f061c-9319-ef11-840a-000d3af0e99a,yzZjQzD4P+W5btptI8NrvFFJOIl0phTiJtoKmQgTtp6jxgEuxbLzI7QU6DmhlNGdXuFKVP5UWxI1XAvTu3Ho9A==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-04-2023,01-05-2023,30-05-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,625.0000000000,kg,25.0000000000,kg,1530.0000000000,g,16105.9400000000,kg,No,No,Landfilled,Landfilled,10.0000000000,tonnes,08227ec0654aa063ea71c550a70c2796,,,,,,,,,,,Retail
624f061c-9319-ef11-840a-000d3af0e99a,Ktoy/232opvqUizGeNxgLKq7X0/OR2I6h5Km+30uv18eZE6k/E/+kSkBDVyUDWWle9Vab2gq4XEjXo542P2Zug==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,12-01-2022,01-02-2022,28-02-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.6000000000,kg,5.0000000000,kg,0.4000000000,kg,139.2000000000,kg,No,No,Composted,Composted,2.0000000000,tonnes,85ecc4c64ef864bec467a993eae7a56c,,,,,,,,,,,Retail
08a50b16-9319-ef11-840a-000d3af0e99a,3VPW7b5J78LgSIoO32Yct1IpY56860+KDugsogqGoHFJ2H3ipq7mzgTcCBA6PqcQdqWnd9AQvs6GCRZsZ0cUPQ==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-09-2023,01-10-2023,31-10-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2187.5000000000,kg,87.5000000000,kg,5355.0000000000,g,56370.7900000000,kg,No,No,Landfilled,Landfilled,35.0000000000,tonnes,d917b3ddc923ff9761d186d294344fdc,,,,,,,,,,,Retail
3ea50b16-9319-ef11-840a-000d3af0e99a,L8etyHc/KE/soV7CTSRFUvwAEdB9ilDH7BjWu0fx9Y2TZu732jWkvzfTBZ1P7Pu8dxeHEsUvHV12XhNJJsqVlg==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-10-2023,01-11-2023,30-11-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,25750.0000000000,kg,1030.0000000000,kg,63036.0000000000,g,663564.7280000000,kg,No,No,Landfilled,Landfilled,412.0000000000,tonnes,57f7b5f4aaf636da2e3e744b4c575cbb,,,,,,,,,,,Retail
68406f1a-9319-ef11-840a-000d3af0d388,VVVMxQqDFiVrxObLjfGVsRiu3BCRVFmqI2OgMP4Q3VoT4PcisGanWULLoCI1pHc7XOa5rNbecr5i/voragM6FA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-09-2022,01-10-2022,31-10-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,5312.5000000000,kg,212.5000000000,kg,13005.0000000000,g,136900.4900000000,kg,No,No,Landfilled,Landfilled,85.0000000000,tonnes,efd44d0daeb27e0f44759c8724fb3bae,,,,,,,,,,,Retail
a9a50b16-9319-ef11-840a-000d3af0e99a,Ze71IsapT5/jB/HdyWLYkP5cBxzBkdjsX1rFWNnZtvFC/UaanyXBb7ftz0RDAUe1amr2gx8OMWtAh/tT1rU17g==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,10-02-2022,01-03-2022,31-03-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,62.5000000000,kg,2.5000000000,kg,153.0000000000,g,1610.5940000000,kg,No,No,Landfilled,Landfilled,1.0000000000,tonnes,d3f745e594c41aa67b93dfdec6716d27,,,,,,,,,,,Retail
b5e6dd19-9319-ef11-840a-7c1e5205d72d,SMy7aZLi8Z6RWSZ8nsX9Ic0gWbxcXWYT9+Ua+J/QAuoou51nlxJf8CsPfs5Wrg4lm3dNZwnq6/eB7ZhO4Ay0NA==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-02-2023,01-03-2023,31-03-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,6187.5000000000,kg,247.5000000000,kg,15147.0000000000,g,159448.8060000000,kg,No,No,Landfilled,Landfilled,99.0000000000,tonnes,4b9bd903bf786ba0cf3b9488f75fe613,,,,,,,,,,,Retail
b9e6dd19-9319-ef11-840a-7c1e5205d72d,hf11c/UHF0gsiZg66Ao7tBFErf4l5AESDQEoSyO/jiwwgTI51ER2BRXBedUEDPTV3ybeY1sz7X+C3DQGIUhH1Q==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-04-2022,01-05-2022,31-05-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,1500.0000000000,kg,60.0000000000,kg,3672.0000000000,g,38654.2560000000,kg,No,No,Landfilled,Landfilled,24.0000000000,tonnes,e83716719f71f8c7ce49d599830eb860,,,,,,,,,,,Retail
68d6691b-9319-ef11-840a-002248d4f085,xysIl9YX5xugGB+lcJPayc8FvqXxvOq7u3xnBFhd8mak7yfrx+5UuVWzozlWe0pWcpY7pc0wuLUXBjW998j3fw==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-01-2023,01-02-2023,28-02-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,8500.0000000000,kg,340.0000000000,kg,20808.0000000000,g,219040.7840000000,kg,No,No,Landfilled,Landfilled,136.0000000000,tonnes,f208c303600d256e7b5634c10cd86747,,,,,,,,,,,Retail
4efddc16-9319-ef11-840a-000d3af0a822,Fq4Z7ZRpExBt6tM3/V2DMg+Nadto+mX+DXdPRxPRtsF8cu2IsHe7KffJrjUppO3TcPU7rXlCdW/BkGLuH85Ymg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-08-2023,01-09-2023,30-09-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,2500.0000000000,kg,100.0000000000,kg,6120.0000000000,g,64423.7600000000,kg,No,No,Landfilled,Landfilled,40.0000000000,tonnes,8ec1c948c6990a3f9859229bfd256db6,,,,,,,,,,,Retail
cd406f1a-9319-ef11-840a-000d3af0d388,uxb270e5oZrs1AP2EEeJ2OVGkLYWyDhmSQZU/66vrQsXnH+J9RrubCZcRX7cBOiaDWval5aAR+Xz/sLGah8SeA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,13-04-2023,01-05-2023,30-05-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,3.9000000000,kg,32.5000000000,kg,2.6000000000,kg,904.8000000000,kg,No,No,Composted,Composted,13.0000000000,tonnes,88aa7ef805250595a20d2da4c4ebec16,,,,,,,,,,,Retail
b84f061c-9319-ef11-840a-000d3af0e99a,0LVSIqF1dSvDu5kzE7ecp/Oo5Mo6YHHE5EbOpNUeQFIu1Zie97BLWvETr+KrWy9XArjp3COk+9kw/ZWErRwP+A==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,15-03-2023,01-04-2023,30-04-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.9000000000,kg,7.5000000000,kg,0.6000000000,kg,208.8000000000,kg,No,No,Composted,Composted,3.0000000000,tonnes,ee59089b87ea1913409411ac3fc8b0f7,,,,,,,,,,,Retail
f154281d-9319-ef11-840a-6045bdaf39a4,5ax3zvLTQnYhv6eDDBR4ffl/N8vbaB0Pmsf2iPA1SNYF92LeVvYqZJ5S8RqxffK09h3cvwKXA2Yh+bQbQ2LlyQ==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-03-2023,01-04-2023,30-04-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,1375.0000000000,kg,55.0000000000,kg,3366.0000000000,g,35433.0680000000,kg,No,No,Landfilled,Landfilled,22.0000000000,tonnes,cb301ebad898bfbdd00658a8895889cf,,,,,,,,,,,Retail
1955281d-9319-ef11-840a-6045bdaf39a4,0lV5sAOGx2YDMfjVDSZ70f4KfPl2snu79JqazSDNQqwLJSTDv9OYGPxF8xCQ7ejTPJmpG9DUuJAX8F+ZNKSLsg==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-12-2021,01-01-2022,31-01-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,38.7000000000,kg,322.5000000000,kg,25.8000000000,kg,8978.4000000000,kg,No,No,Composted,Composted,129.0000000000,tonnes,9c24d5e147c657e290aae94075277160,,,,,,,,,,,Retail
27c15c14-9319-ef11-840a-000d3af0d388,UQcTE7vgtt15kaZlJcvVkGbjDoX5Y9+QRCA1xpJ30Nch127LnkWRorIAOUkIXiQtaiH3FCPNrC75OA+Lmrcflw==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-09-2023,01-10-2023,31-10-2023,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,4437.5000000000,kg,177.5000000000,kg,10863.0000000000,g,114352.1740000000,kg,No,No,Landfilled,Landfilled,71.0000000000,tonnes,ba39848aa7646d2d94f73145e17ff5dc,,,,,,,,,,,Retail
2dc15c14-9319-ef11-840a-000d3af0d388,NoF1uPfcNVfyOJrS6rR7FsExji/Y33ChtJMVe8F9Rg/RcxHDNY5vocZrA+afdP821CJyAmoIvkLafMNJFrvtIA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-07-2022,01-08-2022,31-08-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,4937.5000000000,kg,197.5000000000,kg,12087.0000000000,g,127236.9260000000,kg,No,No,Landfilled,Landfilled,79.0000000000,tonnes,463f49d65754a2432422121834d64e41,,,,,,,,,,,Retail
46a50b16-9319-ef11-840a-000d3af0e99a,276MzIGGP2KKch+OUMQt5X+17fo5OpyiIiOqmpZQY88HWOxDGKTKV+XkBIyZUj2YedlAOG2J4aga7Xk9cs+6eA==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-02-2024,01-03-2024,31-03-2024,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,2812.5000000000,kg,112.5000000000,kg,6885.0000000000,g,72476.7300000000,kg,No,No,Landfilled,Landfilled,45.0000000000,tonnes,ff693feb9936b391e5d4d74dd61468d7,,,,,,,,,,,Retail
ef42ba15-9319-ef11-840a-7c1e520eab5a,v8IA/gEpU/lfhnkC662Qf1Qkjy/a6hYk6ajfhJmjui1qrdsU9rK4exohGVFBnh27+sxGWsePLqH9Rmv2NzWC4w==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-03-2022,01-04-2022,30-04-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,7062.5000000000,kg,282.5000000000,kg,17289.0000000000,g,181997.1220000000,kg,No,No,Landfilled,Landfilled,113.0000000000,tonnes,b8a73a0627d462622d48a5cf2814e545,,,,,,,,,,,Retail
0043ba15-9319-ef11-840a-7c1e520eab5a,jWYKwk4n7jHQCKXVAKyPZXNLd1vWPOSLQkdeXXC89+Lor9vcsnhypyEysmqpkslJaZ0wezlakXAjF0Wacvj1xg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-01-2023,01-02-2023,28-02-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,6062.5000000000,kg,242.5000000000,kg,14841.0000000000,g,156227.6180000000,kg,No,No,Landfilled,Landfilled,97.0000000000,tonnes,d381337ddd057e3ebd060c2c5b19a3e9,,,,,,,,,,,Retail
aca50b16-9319-ef11-840a-000d3af0e99a,ASSvzudtmQlkwZDmd9KZgepwSnQNcwpicw9Vevuf/BNLCtl+Y6aaSkTytCsTn6OAtK5OvgPdTWS8VOainAyp+w==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-06-2022,01-07-2022,31-07-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,1062.5000000000,kg,42.5000000000,kg,2601.0000000000,g,27380.0980000000,kg,No,No,Landfilled,Landfilled,17.0000000000,tonnes,ba6a96c76a5f03029c0b2833001743e4,,,,,,,,,,,Retail
c2e6dd19-9319-ef11-840a-7c1e5205d72d,1o5mrMwOVoSWd110w5DMWXRCFDKYgK4m3fY5hmRwQfLWjGe+XVRdtZo3zlVpNtFu05fMevGc3KifNgiCjhNNyg==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,13-09-2023,01-10-2023,31-10-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,5312.5000000000,kg,212.5000000000,kg,13005.0000000000,g,136900.4900000000,kg,No,No,Landfilled,Landfilled,85.0000000000,tonnes,5f0f4c04ab761c57da0aee9fa83a2035,,,,,,,,,,,Retail
cee6dd19-9319-ef11-840a-7c1e5205d72d,4c3i3lrfc0PWxowaT9G/IwZXpA9eR1PMWfsGLevdj/njrvDt35stPP4sNl3ukWnlzMvihU2+IsgawTvytADNsQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-07-2023,01-08-2023,30-08-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,20500.0000000000,kg,820.0000000000,kg,50184.0000000000,g,528274.8320000000,kg,No,No,Landfilled,Landfilled,328.0000000000,tonnes,f29e11eedfdefa9e503602b9ae28124d,,,,,,,,,,,Retail
4d4f061c-9319-ef11-840a-000d3af0e99a,ybSlLk9mMvBFBo4/IfpX+b+RvCArJISVyzH3aGAqOlG27OwPkcfYCWQSa5g0gnjMrpDnAOCMuE/l+tK6qfLdBQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,13-04-2022,01-05-2022,31-05-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,6.0000000000,kg,50.0000000000,kg,4.0000000000,kg,1392.0000000000,kg,No,No,Composted,Composted,20.0000000000,tonnes,ea7f623f59c442403dc1763c7a2a23b0,,,,,,,,,,,Retail
80416f1a-9319-ef11-840a-000d3af0d388,shYfDhauuBDWQtTJBxLGQACeLvA3rhteAzltXTE3n0T3He3l4hNLNlZYS0xGKo72Hti2yjnanKU9+QospY67sQ==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-04-2022,01-05-2022,31-05-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,0.0000000000,kg,0.0000000000,kg,0.0000000000,g,0.0000000000,kg,No,No,Landfilled,Landfilled,0.0000000000,tonnes,96346372a3a8d2faf4ad29b2b1d0cec3,,,,,,,,,,,Retail
7e807e20-9319-ef11-840a-6045bde848a8,OeZNTwyfE3i2dhMEBZ1fPvEOFj440AI5gf51nTKx0m8HFp9ZmbHb6Q0Zo4TCLmiKqeH7CDwfbB2Rihhn0oeIRA==,24-05-2024 06:02,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,15-01-2022,01-02-2022,28-02-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,3000.0000000000,kg,120.0000000000,kg,7344.0000000000,g,77308.5120000000,kg,No,No,Landfilled,Landfilled,48.0000000000,tonnes,668749908bfeb80f8e61f829071b3ae8,,,,,,,,,,,Retail
69a91122-9319-ef11-840a-000d3af0e99a,Cgv6KIDpUsesF/zuAhAoqvxpYCL8wKIeEGWdehBn3LIPcebLL3+sL3X0u+40TslcuPpYUPSKtYSkjql41+14OA==,24-05-2024 06:02,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-03-2023,01-04-2023,30-04-2023,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7.5000000000,kg,62.5000000000,kg,5.0000000000,kg,1740.0000000000,kg,No,No,Composted,Composted,25.0000000000,tonnes,1355bf4be05d8b4fa8f406b3d29ecf34,,,,,,,,,,,Retail
24ad1b15-9319-ef11-840a-002248d4f085,1Co84UOMX8gi0D4XXn0CLgryC3g4h6rddIUklPIBQ4E4umSAUgBwXjXprxOjBJZXtbr6vqlVLYsL+nCeHVh1cA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,14-05-2023,01-06-2023,30-06-2023,USA,One Shop,O&S USA,Waste Management Inc,0,0,9875.0000000000,kg,395.0000000000,kg,24174.0000000000,g,254473.8520000000,kg,No,No,Landfilled,Landfilled,158.0000000000,tonnes,ebb543949a6efd95b4f5de5e3d9f3492,,,,,,,,,,,Retail
31ad1b15-9319-ef11-840a-002248d4f085,XHEtWBtbQEGWfrP4790zGJ6Hk7GN8lzHX9yEkG4KcpdneOsbMNAfDji01Pzy91FrCjiFT+TBJ0lJnyScC+pFQA==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Composted,24-05-2024,16-12-2021,01-01-2022,31-01-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,6.6000000000,kg,55.0000000000,kg,4.4000000000,kg,1531.2000000000,kg,No,No,Composted,Composted,22.0000000000,tonnes,7663ba23cfc40dacc7c77b82277a1cc1,,,,,,,,,,,Retail
f8a40b16-9319-ef11-840a-000d3af0e99a,w8tlM+LYV2q0b7jx7p7anorA6F/ZKeqZGEOtSneHouVIwE7D0GUVbLiO88Ze1rPdgOfOS9vfJPM9LfsvfbfkMQ==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,12-08-2022,01-09-2022,30-09-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,4000.0000000000,kg,160.0000000000,kg,9792.0000000000,g,103078.0160000000,kg,No,No,Landfilled,Landfilled,64.0000000000,tonnes,ecd8b7936c035181e61a002c914a2d4c,,,,,,,,,,,Retail
f442ba15-9319-ef11-840a-7c1e520eab5a,OQ89wSeeTOKDXTu4lRfFI94Wyyp4LbZGWobeFI4Bm9UcVf5ITepcNc8/GoZWxS9IDTkNEQRoVad9nl4g6ol/6g==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-12-2021,01-01-2022,31-01-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,7875.0000000000,kg,315.0000000000,kg,19278.0000000000,g,202934.8440000000,kg,No,No,Landfilled,Landfilled,126.0000000000,tonnes,8c1a7c80b58cf9eae741e518c5dc15b9,,,,,,,,,,,Retail
0443ba15-9319-ef11-840a-7c1e520eab5a,a7889Toz27iYfbjH695AraZ1x70Jrt03fJE7tI+YRtXTT/fcBK3O124wetjkaStKREx+SkTuTvvc5706Y0EgAg==,24-05-2024 06:01,Zhejiang Weiming Environment Protection Co. Ltd,Scope 3,Waste generated in operations,Landfilled,24-05-2024,17-03-2022,01-04-2022,30-04-2022,CHN,One Shop,O&S China,Zhejiang Weiming Environment Protection Co. Ltd,0,0,4875.0000000000,kg,195.0000000000,kg,11934.0000000000,g,125626.3320000000,kg,No,No,Landfilled,Landfilled,78.0000000000,tonnes,f13027e4f878d2a5bb8ccd5de5566df3,,,,,,,,,,,Retail
bbe6dd19-9319-ef11-840a-7c1e5205d72d,3/FRIu0LXk+08I6qjxyts+908qSH1dU8bk0jS9ADprxfkQ/9KyGcZNVFmLWiRHnujpp7n9qyHeieUB+r00aWlQ==,24-05-2024 06:01,Bio Service Nord,Scope 3,Waste generated in operations,Composted,24-05-2024,16-03-2022,01-04-2022,30-04-2022,DEU,One Shop,O&S Germany,Bio Service Nord,0,0,33.3000000000,kg,277.5000000000,kg,22.2000000000,kg,7725.6000000000,kg,No,No,Composted,Composted,111.0000000000,tonnes,aad4fc6e29e0b37775b3270e7aa2d633,,,,,,,,,,,Retail
bfe6dd19-9319-ef11-840a-7c1e5205d72d,WWkVH20RCoNPc6yksNweIcyV1QrYTeQtKe/b9DVcvV1wWXFw3+2NZ3ksb8oeGCAmw/4m47qb0pRlGihpc1zx/w==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,11-02-2024,01-03-2024,31-03-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,1312.5000000000,kg,52.5000000000,kg,3213.0000000000,g,33822.4740000000,kg,No,No,Landfilled,Landfilled,21.0000000000,tonnes,105c86cad13cc46d496713437c086892,,,,,,,,,,,Retail
1e4f061c-9319-ef11-840a-000d3af0e99a,A5ps+KQRaGoZegEd0rCGwBJ811DgW0RXl9LCAOIyhBEzlmGtvfR603DZBrp5QDbd4RXWvLudqkpgEXmyzKdY5Q==,24-05-2024 06:01,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-12-2023,01-01-2024,31-01-2024,USA,One Shop,O&S USA,Waste Management Inc,0,0,2375.0000000000,kg,95.0000000000,kg,5814.0000000000,g,61202.5720000000,kg,No,No,Landfilled,Landfilled,38.0000000000,tonnes,41aa87f1ff6e867f0a67a0039b2bf516,,,,,,,,,,,Retail
88416f1a-9319-ef11-840a-000d3af0d388,tvs50pBb6UPjNqMw6H2pKkOnnJVfZtWBB+lTYjWyzNN7PY/2Iasou/cH3ic1eb17/AWxHc9BKTH7WszhxgGJ3w==,24-05-2024 06:02,Waste Management Inc,Scope 3,Waste generated in operations,Landfilled,24-05-2024,16-09-2022,01-10-2022,31-10-2022,USA,One Shop,O&S USA,Waste Management Inc,0,0,30625.0000000000,kg,1225.0000000000,kg,74970.0000000000,g,789191.0600000000,kg,No,No,Landfilled,Landfilled,490.0000000000,tonnes,23795cfd1177693dde74ad533ea7de3e,,,,,,,,,,,Retail
